2.81	 -5.665464874398003 +0.9409655034651484	 -4.225718049837871 +4.458340619407469
2.82	 -5.67772181072536 +0.9409090602880193	 -4.237835396785664 +4.464867446986707
2.83	 -5.689949638488174 +0.9408531059074385	 -4.249924976224795 +4.471371672632165
2.84	 -5.702148513695115 +0.9407976346089646	 -4.261986928663745 +4.4778534512473565
2.85	 -5.71431859659756 +0.9407426407617803	 -4.274021399250493 +4.484312936149413
2.86	 -5.7264600431711195 +0.9406881188172382	 -4.286028520461715 +4.490750279164965
2.87	 -5.738573008206227 +0.9406340633074297	 -4.298008435601752 +4.497165630650032
2.88	 -5.750657643459352 +0.9405804688437859	 -4.309961278453686 +4.503559139189705
2.89	 -5.76271409989541 +0.9405273301156987	 -4.321887188027153 +4.509930952162388
2.9	 -5.774742532171207 +0.9404746418891671	 -4.3337862961204054 +4.5162812153149705
2.91	 -5.786743086877755 +0.9404223990055023	 -4.345658738834011 +4.522610073004388
2.92	 -5.798715915816845 +0.9403705963800058	 -4.357504648262967 +4.528917667997409
2.93	 -5.810661160323906 +0.9403192290007244	 -4.369324157492006 +4.535204141830923
2.94	 -5.822578971239892 +0.9402682919271894	 -4.3811173955344165 +4.541469634586415
2.95	 -5.834469489536037 +0.9402177802892151	 -4.39288449373586 +4.547714284909377
2.96	 -5.846332860181482 +0.940167689285689	 -4.40462557916891 +4.553938230195905
2.97	 -5.8581692245853905 +0.940118014183414	 -4.416340781832127 +4.560141606322346
2.98	 -5.8699787248179645 +0.9400687503159527	 -4.428030227009329 +4.566324547974881
2.99	 -5.8817614992741 +0.9400198930825008	 -4.439694043683806 +4.572487188522282
3.	 -5.893517688726788 +0.9399714379467933	 -4.4513323517872285 +4.578629659962157
3.01	 -5.905247427606845 +0.9399233804360121	 -4.4629452803989915 +4.58475209303311
3.02	 -5.916950852233765 +0.9398757161397342	 -4.474532950250379 +4.5908546173247355
3.03	 -5.928628101174777 +0.9398284407088753	 -4.486095485618588 +4.596937361058105
